business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
182089.0,[],0,[''],"['decent', 'cheap', 'famous', 'famous', 'huge', 'good', 'great', 'decent']",8,"['decent', 'cheap', 'famous', 'huge', 'good']",8,4131,527580,4.229726458
175318.0,[],0,[''],"['great', 'nice', 'special', 'great', 'great', 'good', 'good', 'great']",8,"['great', 'nice', 'special', 'good']",8,650,69421,3.455384615
48782.0,[],0,[''],"['great', 'great', 'great', 'nice', 'good', 'great', 'nice', 'good']",8,"['great', 'nice', 'good']",8,196,18683,4.12244898
166418.0,[],0,[''],"['good', 'decent', 'great', 'great', 'great', 'better', 'great', 'great']",8,"['good', 'decent', 'great', 'better']",8,1179,145976,3.791348601
82713.0,[],0,[''],"['fun', 'better', 'great', 'nice', 'good', 'good', 'great', 'well']",8,"['fun', 'better', 'great', 'nice', 'good']",8,288,23026,4.0798611110000005
131823.0,[],0,[''],"['good', 'nice', 'huge', 'great', 'well', 'well', 'pleasant', 'good']",8,"['good', 'nice', 'huge', 'great', 'well']",8,4014,613548,4.012207275
175891.0,['piss'],1,['piss'],"['good', 'great', 'nice', 'great', 'great', 'nice', 'well']",7,"['good', 'great', 'nice', 'well']",8,477,60512,3.442348008
13910.0,['small'],1,['small'],"['good', 'good', 'nice', 'great', 'nice', 'good']",6,"['good', 'nice', 'great']",7,341,39113,4.4574780060000005
13178.0,[],0,[''],"['good', 'good', 'good', 'great', 'nice', 'nice', 'decent']",7,"['good', 'great', 'nice', 'decent']",7,1228,132129,4.2149837130000005
41320.0,['old'],1,['old'],"['decent', 'decent', 'decent', 'cool', 'good', 'full']",6,"['decent', 'cool', 'good', 'full']",7,408,64649,3.5857843139999996
163012.0,[],0,[''],"['nice', 'great', 'good', 'well', 'great', 'top', 'great']",7,"['nice', 'great', 'good', 'well', 'top']",7,831,75601,3.791817088
185714.0,[],0,[''],"['great', 'great', 'free', 'perfect', 'great', 'great', 'great']",7,"['great', 'free', 'perfect']",7,132,13746,3.272727273
114259.0,[],0,[''],"['great', 'better', 'good', 'decent', 'decent', 'good', 'great']",7,"['great', 'better', 'good', 'decent']",7,348,28512,3.873563218
112963.0,[],0,[''],"['good', 'great', 'cool', 'well', 'well', 'good']",6,"['good', 'great', 'cool', 'well']",6,134,13551,4.671641791
