business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
174522.0,[],0,[''],['well'],1,['well'],1,239,29935,3.3096234310000003
117028.0,[],0,[''],['avid'],1,['avid'],1,96,6686,4.197916667
135546.0,[],0,[''],['great'],1,['great'],1,700,77796,3.807142857
48969.0,[],0,[''],['best'],1,['best'],1,122,14032,3.254098361
95975.0,[],0,[''],['nice'],1,['nice'],1,528,54452,4.378787879
75249.0,[],0,[''],['best'],1,['best'],1,2518,407657,3.042891183
20710.0,[],0,[''],['well'],1,['well'],1,608,79858,4.0246710530000005
181511.0,[],0,[''],['great'],1,['great'],1,74,9476,3.6216216219999997
132191.0,[],0,[''],[],0,[''],0,2801,254148,4.409853624
18205.0,[],0,[''],[],0,[''],0,29,2813,3.034482759
69228.0,[],0,[''],[],0,[''],0,13,1182,3.384615385
137905.0,[],0,[''],[],0,[''],0,644,114806,4.549689441
57369.0,[],0,[''],[],0,[''],0,4,208,4.75
162212.0,[],0,[''],[],0,[''],0,197,29493,3.253807107
133155.0,[],0,[''],[],0,[''],0,31,4783,2.774193548
166694.0,[],0,[''],[],0,[''],0,89,10439,3.494382022
136341.0,[],0,[''],[],0,[''],0,441,58248,3.553287982
117304.0,[],0,[''],[],0,[''],0,419,44816,4.126491647
48728.0,[],0,[''],[],0,[''],0,6,1005,2.833333333
156953.0,[],0,[''],[],0,[''],0,100,8206,3.5
15737.0,[],0,[''],[],0,[''],0,459,48577,3.923747277
24851.0,[],0,[''],[],0,[''],0,30,3074,4.066666667
121438.0,[],0,[''],[],0,[''],0,71,7604,3.746478873
153536.0,[],0,[''],[],0,[''],0,22,2070,4.545454545
57213.0,[],0,[''],[],0,[''],0,3,135,4.666666667
90360.0,[],0,[''],[],0,[''],0,198,25937,3.308080808
120155.0,[],0,[''],[],0,[''],0,30,3360,2.933333333
172009.0,[],0,[''],[],0,[''],0,2366,217057,4.086221471
79620.0,[],0,[''],[],0,[''],0,488,61253,3.0758196719999997
