business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
45451.0,[],0,[''],['special'],1,['special'],1,27,3725,3.666666667
63046.0,['flat'],1,['flat'],[],0,[''],1,465,57127,3.537634409
160618.0,[],0,[''],['decent'],1,['decent'],1,129,13020,3.519379845
127585.0,[],0,[''],['well'],1,['well'],1,197,22907,3.106598985
130280.0,[],0,[''],['sure'],1,['sure'],1,52,5591,3.730769231
3099.0,[],0,[''],['decent'],1,['decent'],1,2641,313903,3.8417266189999997
162212.0,[],0,[''],[],0,[''],0,197,29493,3.253807107
133155.0,[],0,[''],[],0,[''],0,31,4783,2.774193548
117304.0,[],0,[''],[],0,[''],0,419,44816,4.126491647
15737.0,[],0,[''],[],0,[''],0,459,48577,3.923747277
166694.0,[],0,[''],[],0,[''],0,89,10439,3.494382022
151278.0,[],0,[''],[],0,[''],0,13,1380,2.769230769
156953.0,[],0,[''],[],0,[''],0,100,8206,3.5
118728.0,[],0,[''],[],0,[''],0,992,113496,4.25
24851.0,[],0,[''],[],0,[''],0,30,3074,4.066666667
132191.0,[],0,[''],[],0,[''],0,2801,254148,4.409853624
121438.0,[],0,[''],[],0,[''],0,71,7604,3.746478873
153536.0,[],0,[''],[],0,[''],0,22,2070,4.545454545
61519.0,[],0,[''],[],0,[''],0,125,19781,3.2319999999999998
115347.0,[],0,[''],[],0,[''],0,14,844,3.0
79208.0,[],0,[''],[],0,[''],0,104,13806,3.269230769
57213.0,[],0,[''],[],0,[''],0,3,135,4.666666667
90360.0,[],0,[''],[],0,[''],0,198,25937,3.308080808
137905.0,[],0,[''],[],0,[''],0,644,114806,4.549689441
57369.0,[],0,[''],[],0,[''],0,4,208,4.75
130241.0,[],0,[''],[],0,[''],0,1517,200293,4.177982861
36418.0,[],0,[''],[],0,[''],0,67,8109,3.119402985
142101.0,[],0,[''],[],0,[''],0,20,2489,5.0
13082.0,[],0,[''],[],0,[''],0,126,11811,2.825396825
167083.0,[],0,[''],[],0,[''],0,7,565,2.4285714290000002
67092.0,[],0,[''],[],0,[''],0,1412,243611,3.600566572
178989.0,[],0,[''],[],0,[''],0,147,20146,4.040816327
104188.0,[],0,[''],[],0,[''],0,6,1106,4.333333333
111956.0,[],0,[''],[],0,[''],0,39,4199,2.769230769
168030.0,[],0,[''],[],0,[''],0,460,59298,2.097826087
58770.0,[],0,[''],[],0,[''],0,5,393,2.2
57921.0,[],0,[''],[],0,[''],0,6,499,2.666666667
160250.0,[],0,[''],[],0,[''],0,14,947,3.214285714
34640.0,[],0,[''],[],0,[''],0,122,11340,3.672131148
69228.0,[],0,[''],[],0,[''],0,13,1182,3.384615385
26930.0,[],0,[''],[],0,[''],0,20,2734,3.4
142499.0,[],0,[''],[],0,[''],0,137,12776,3.788321168
172009.0,[],0,[''],[],0,[''],0,2366,217057,4.086221471
168081.0,[],0,[''],[],0,[''],0,986,153816,4.096348884
74635.0,[],0,[''],[],0,[''],0,18,1111,3.222222222
26447.0,[],0,[''],[],0,[''],0,10,650,3.9
12621.0,[],0,[''],[],0,[''],0,939,134974,4.208732694
120155.0,[],0,[''],[],0,[''],0,30,3360,2.933333333
79620.0,[],0,[''],[],0,[''],0,488,61253,3.0758196719999997
48728.0,[],0,[''],[],0,[''],0,6,1005,2.833333333
18205.0,[],0,[''],[],0,[''],0,29,2813,3.034482759
94909.0,[],0,[''],[],0,[''],0,55,5941,4.054545455
147469.0,[],0,[''],[],0,[''],0,9,1787,3.5555555560000003
75043.0,[],0,[''],[],0,[''],0,35,3088,4.514285714
