business_id,neg_words,neg_count,pos_words,pos_count,all_mention,review_count,word_count
50259,['small'],1,"['great', 'good', 'fair', 'decent', 'smooth', 'great', 'free', 'great', 'special', 'great', 'great', 'free', 'good', 'fun', 'great', 'great', 'good', 'perfect', 'standard', 'good', 'pleasant', 'good', 'great', 'good', 'good', 'great', 'good', 'super', 'good', 'good']",30,31,59,5226
56766,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['full', 'full', 'great', 'great', 'fine', 'cheap', 'good', 'cheap', 'standard', 'cheap', 'special', 'special', 'cool', 'good', 'great', 'cheap', 'nice', 'free', 'enough', 'cheap', 'good', 'special', 'cheap', 'warm', 'huge', 'good']",26,31,911,92615
175891,"['wrong', 'pricey', 'usual']",3,"['good', 'good', 'great', 'best', 'top', 'warm', 'good', 'great', 'nice', 'nice', 'great', 'classic', 'super', 'delish', 'great', 'cool', 'best', 'free', 'classic', 'cheap', 'good', 'super', 'good', 'good', 'nice', 'well', 'cheap']",27,30,477,60512
185769,"['cold', 'cold', 'sour', 'sour']",4,"['decent', 'good', 'good', 'special', 'well', 'sweet', 'perfect', 'great', 'warm', 'good', 'good', 'rare', 'good', 'good', 'good', 'good', 'great', 'great', 'great', 'good', 'great', 'good', 'good', 'great', 'nice']",25,29,843,77249
35311,"['cold', 'cold']",2,"['neat', 'decent', 'superb', 'great', 'perfect', 'great', 'great', 'nice', 'good', 'better', 'great', 'top', 'great', 'great', 'good', 'great', 'good', 'great', 'good', 'good', 'great', 'good', 'good', 'better', 'good', 'good']",26,28,102,8819
66821,"['cold', 'flat']",2,"['good', 'great', 'good', 'good', 'great', 'great', 'good', 'great', 'great', 'great', 'great', 'nice', 'nice', 'well', 'neat', 'great', 'good', 'good', 'good', 'good', 'great', 'great', 'good', 'great', 'great', 'great']",26,28,428,39818
54607,"['cold', 'cold', 'usual', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold']",11,"['quick', 'fun', 'good', 'good', 'cheap', 'cheap', 'special', 'great', 'cheap', 'cheap', 'fun', 'best', 'free', 'well', 'decent', 'great', 'good']",17,28,633,67946
1864,['cold'],1,"['great', 'good', 'great', 'cheap', 'quick', 'good', 'good', 'good', 'nice', 'standard', 'better', 'great', 'good', 'great', 'cheap', 'good', 'well', 'cheap', 'good', 'good', 'great', 'decent', 'great', 'great', 'good', 'great', 'great']",27,28,495,50533
182089,"['cold', 'cold', 'NOT_sweet', 'usual', 'cold', 'cold', 'usual']",7,"['great', 'standard', 'good', 'great', 'nice', 'perfect', 'decent', 'great', 'cheap', 'great', 'huge', 'great', 'well', 'decent', 'good', 'good', 'good', 'great', 'huge', 'nice']",20,27,4131,527580
106980,"['cold', 'weird', 'random', 'neon', 'old', 'old', 'old', 'bad']",8,"['special', 'great', 'good', 'great', 'great', 'decent', 'nice', 'full', 'good', 'nice', 'great', 'special', 'perfect', 'classic', 'great', 'cheap', 'good', 'nice', 'good']",19,27,130,10824
128939,"['NOT_best', 'random', 'sour', 'sour', 'cold']",5,"['great', 'good', 'good', 'well', 'cheap', 'great', 'serious', 'great', 'good', 'good', 'free', 'well', 'great', 'perfect', 'great', 'great', 'nice', 'fresh', 'great', 'fun', 'great', 'decent']",22,27,1478,172543
138374,['usual'],1,"['premium', 'great', 'great', 'great', 'good', 'good', 'great', 'great', 'great', 'great', 'special', 'great', 'well', 'well', 'good', 'good', 'great', 'great', 'great', 'great', 'great', 'cool', 'good', 'great', 'good']",25,26,149,13997
118418,"['cold', 'piss', 'cold', 'limitless', 'bitter', 'cold']",6,"['special', 'great', 'great', 'nice', 'good', 'great', 'better', 'cheap', 'good', 'nice', 'decent', 'good', 'better', 'good', 'good', 'good', 'great', 'full', 'fine', 'great']",20,26,575,61793
154159,"['NOT_enough', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold']",9,"['cheap', 'good', 'free', 'good', 'great', 'free', 'best', 'well', 'decent', 'good', 'good', 'good', 'good', 'decent', 'quick', 'well', 'good']",17,26,260,23975
168030,"['cold', 'cold', 'cold', 'poor', 'flat', 'flat', 'bad', 'cold', 'cold', 'bad', 'tepid', 'flat']",12,"['well', 'warm', 'free', 'cheap', 'cool', 'free', 'better', 'cheap', 'warm', 'warm', 'warm', 'cool', 'great', 'warm']",14,26,460,59298
118508,"['stale', 'cold', 'cold', 'cold', 'cold', 'cold', 'rude', 'flat', 'old', 'old', 'flat']",11,"['great', 'fun', 'special', 'great', 'decent', 'special', 'special', 'free', 'free', 'decent', 'good', 'warm', 'great', 'special']",14,25,1336,124206
121437,"['cold', 'cold', 'cold', 'cold', 'cold', 'poor', 'cold', 'sour']",8,"['good', 'warm', 'warm', 'huge', 'good', 'good', 'great', 'strong', 'good', 'nice', 'good', 'free', 'special', 'good', 'good', 'fav']",16,24,407,41889
87350,"['cold', 'cold', 'bad', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold', 'cold']",11,"['good', 'sure', 'good', 'free', 'free', 'good', 'perfect', 'good', 'good', 'cheap', 'good', 'decent']",12,23,252,28425
154368,"['cold', 'cold', 'cold', 'cold', 'small']",5,"['best', 'good', 'decent', 'clean', 'good', 'good', 'best', 'good', 'good', 'good', 'good', 'good', 'free', 'good', 'special', 'fresh', 'well']",17,22,206,26966
158508,"['NOT_well', 'cold', 'cold', 'cold']",4,"['nice', 'premium', 'particular', 'great', 'great', 'good', 'good', 'super', 'good', 'special', 'great', 'good', 'nice', 'cheap', 'quick', 'nice', 'good', 'great']",18,22,371,37716
122371,"['cold', 'cold']",2,"['good', 'good', 'good', 'better', 'stellar', 'particular', 'great', 'great', 'fav', 'great', 'great', 'special', 'good', 'special', 'cheap', 'great', 'special', 'thick', 'special']",19,21,133,12336
67456,"['damn', 'cold', 'lame']",3,"['great', 'good', 'nice', 'good', 'super', 'free', 'good', 'free', 'well', 'best', 'fair', 'good', 'good', 'quick', 'good', 'better', 'good', 'special']",18,21,345,35560
7662,"['cold', 'cold', 'cold']",3,"['rare', 'free', 'free', 'free', 'great', 'great', 'cheap', 'decent', 'perfect', 'decent', 'great', 'great', 'cheap', 'free', 'best', 'nice', 'good', 'fair']",18,21,975,123298
54572,['cold'],1,"['free', 'free', 'nice', 'free', 'free', 'good', 'free', 'decent', 'free', 'decent', 'good', 'free', 'free', 'free', 'free', 'free', 'decent', 'enough', 'decent']",19,20,651,61334
48782,[],0,"['great', 'great', 'well', 'great', 'great', 'nice', 'great', 'great', 'great', 'good', 'great', 'great', 'great', 'nice', 'good', 'great', 'great', 'good', 'fine', 'good']",20,20,196,18683
181511,"['cold', 'cold']",2,"['decent', 'great', 'great', 'good', 'best', 'perfect', 'great', 'well', 'great', 'decent', 'superb', 'great', 'great', 'great', 'great', 'good', 'fresh', 'good']",18,20,74,9476
41738,"['cold', 'cold', 'cold', 'cold', 'cold', 'cold']",6,"['fair', 'serious', 'warm', 'great', 'huge', 'great', 'quick', 'great', 'great', 'special', 'top', 'nice', 'cheap', 'better']",14,20,242,27624
41984,"['cold', 'cold', 'smaller', 'cold']",4,"['special', 'well', 'good', 'good', 'great', 'cheap', 'great', 'great', 'good', 'special', 'great', 'special', 'great', 'decent', 'great', 'good']",16,20,658,75560
89538,"['cold', 'neon', 'cold']",3,"['cheap', 'free', 'full', 'cheap', 'cheap', 'great', 'fun', 'cheap', 'free', 'spectacular', 'free', 'cheap', 'cheap', 'free', 'free', 'cheap', 'full']",17,20,237,26212
114259,['cold'],1,"['great', 'great', 'well', 'decent', 'cheap', 'nice', 'good', 'good', 'great', 'better', 'nice', 'good', 'great', 'decent', 'good', 'great', 'great', 'great']",18,19,348,28512
138365,"['NOT_free', 'cold', 'cold']",3,"['well', 'great', 'free', 'free', 'free', 'free', 'nice', 'perfect', 'good', 'good', 'free', 'good', 'free', 'free', 'great']",15,18,113,9364
82713,"['small', 'cold', 'cold']",3,"['free', 'great', 'fun', 'better', 'good', 'good', 'nice', 'nice', 'great', 'nice', 'great', 'good', 'good', 'good', 'great']",15,18,288,23026
166418,"['cold', 'cold', 'cold']",3,"['nice', 'perfect', 'nice', 'good', 'decent', 'premium', 'great', 'nice', 'great', 'great', 'great', 'better', 'great', 'great', 'nectar']",15,18,1179,145976
13910,[],0,"['good', 'good', 'nice', 'great', 'good', 'cheap', 'good', 'cool', 'good', 'nice', 'classic', 'good', 'standard', 'great', 'good', 'cheap', 'well', 'rare']",18,18,341,39113
104099,"['small', 'small', 'pungent', 'pungent']",4,"['well', 'good', 'best', 'famous', 'fun', 'warm', 'famous', 'warm', 'famous', 'nice', 'cool', 'good', 'famous', 'fresh']",14,18,653,117547
41320,['cold'],1,"['great', 'great', 'cheap', 'fun', 'great', 'great', 'full', 'decent', 'quick', 'decent', 'good', 'fun', 'cool', 'good', 'full', 'fair']",16,17,408,64649
178536,"['cold', 'cold', 'cold', 'cold', 'NOT_sure', 'NOT_great', 'cold', 'cold', 'cold', 'cold']",10,"['decent', 'good', 'good', 'great', 'good', 'good', 'great']",7,17,135,12610
132889,"['cold', 'cold', 'cold', 'wrong', 'cold', 'cold', 'cold', 'smaller', 'cold', 'cold']",10,"['nice', 'cheap', 'great', 'free', 'great', 'well', 'perfect']",7,17,358,41272
96769,"['cold', 'cold', 'cold', 'cold', 'shit', 'cold', 'NOT_enough']",7,"['fun', 'good', 'super', 'fun', 'fresh', 'free', 'special', 'well', 'quick', 'best']",10,17,1513,139978
131823,"['cold', 'cold']",2,"['good', 'nice', 'fine', 'good', 'great', 'good', 'great', 'free', 'special', 'special', 'nice', 'clean', 'pleasant', 'good', 'good']",15,17,4014,613548
103328,"['piss', 'bad', 'piss', 'bad', 'NOT_sure']",5,"['cheap', 'cool', 'free', 'full', 'cheap', 'worth', 'cheap', 'decent', 'cheap', 'good', 'free', 'cheap']",12,17,230,27588
145313,"['cold', 'cold', 'cold']",3,"['well', 'best', 'great', 'good', 'great', 'special', 'free', 'free', 'well', 'good', 'good', 'good', 'free']",13,16,595,61834
165900,['NOT_sweet'],1,"['huge', 'giant', 'great', 'great', 'decent', 'good', 'great', 'full', 'great', 'fun', 'great', 'epic', 'huge', 'free', 'good']",15,16,80,6049
188454,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['cheap', 'cheap', 'cheap', 'special', 'yummy', 'cheap', 'cheap', 'huge', 'cheap', 'cheap']",10,15,103,12656
120467,['cold'],1,"['cheap', 'top', 'cheap', 'cheap', 'good', 'good', 'well', 'well', 'cheep', 'cheep', 'cheap', 'cheap', 'cheap', 'cheap']",14,15,200,17198
21791,"['NOT_special', 'small', 'cold', 'cold', 'cold', 'cold']",6,"['special', 'quick', 'special', 'best', 'good', 'special', 'great', 'special']",8,14,403,48811
170736,['cold'],1,"['good', 'good', 'decent', 'good', 'quick', 'good', 'great', 'good', 'great', 'good', 'warm', 'great', 'good']",13,14,134,15291
66547,"['cold', 'stale', 'cold', 'stale', 'stale', 'cold', 'cold', 'cold']",8,"['great', 'good', 'great', 'good', 'great', 'quick']",6,14,1525,153475
9439,['cold'],1,"['rare', 'decent', 'better', 'good', 'best', 'good', 'nice', 'good', 'rare', 'perfect', 'good', 'nice', 'decent']",13,14,1647,182875
56114,"['cold', 'low', 'cold', 'cold']",4,"['warm', 'great', 'special', 'free', 'well', 'well', 'giant', 'free', 'great', 'cheap']",10,14,307,30789
126019,[],0,"['great', 'good', 'good', 'worth', 'great', 'clean', 'great', 'great', 'good', 'classic', 'great', 'best', 'great', 'good']",14,14,26,1713
115446,"['cold', 'cold', 'pricey']",3,"['great', 'great', 'nice', 'nice', 'good', 'well', 'great', 'free', 'nice', 'good', 'well']",11,14,658,82570
9032,"['cold', 'shit']",2,"['special', 'standard', 'well', 'decent', 'well', 'perfect', 'free', 'special', 'free', 'great', 'great', 'nice']",12,14,1017,108292
155096,[],0,"['good', 'good', 'nice', 'great', 'good', 'great', 'huge', 'great', 'great', 'special', 'top', 'decent', 'good', 'huge']",14,14,37,3252
188995,"['cold', 'cold', 'cold', 'cold']",4,"['good', 'good', 'good', 'nice', 'good', 'better', 'decent', 'great', 'great']",9,13,868,87432
39770,"['old', 'small']",2,"['good', 'great', 'great', 'great', 'nice', 'great', 'best', 'well', 'good', 'coolest', 'great']",11,13,378,33061
93125,['wrong'],1,"['good', 'great', 'great', 'great', 'premium', 'good', 'good', 'great', 'pseudo', 'best', 'good', 'special']",12,13,84,9036
118884,"['cold', 'cold', 'cold', 'cold', 'wrong']",5,"['great', 'good', 'nice', 'good', 'decent', 'decent', 'good', 'special']",8,13,387,40309
180000,"['cold', 'cold', 'cold', 'cold', 'cold', 'cold']",6,"['warm', 'warm', 'top', 'good', 'special', 'better', 'warm']",7,13,301,31735
130241,"['low', 'usual', 'flat']",3,"['best', 'great', 'well', 'nice', 'well', 'well', 'well', 'decent', 'special', 'better']",10,13,1517,200293
137030,"['cold', 'cold', 'stale', 'NOT_great', 'NOT_great', 'cold']",6,"['good', 'good', 'better', 'good', 'good', 'good', 'good']",7,13,332,39602
185714,['cold'],1,"['great', 'great', 'free', 'fine', 'avid', 'cheap', 'special', 'perfect', 'great', 'great', 'good', 'good']",12,13,132,13746
111254,"['cold', 'cold', 'cold', 'cold']",4,"['well', 'good', 'well', 'cheap', 'special', 'full', 'super', 'special', 'decent']",9,13,106,10008
185658,[],0,"['cheap', 'great', 'best', 'standard', 'fun', 'famous', 'cheap', 'cheap', 'best', 'free', 'cheap', 'best', 'free']",13,13,94,7638
143787,"['cold', 'usual', 'cold', 'cold', 'cold', 'cold']",6,"['nice', 'great', 'cheap', 'super', 'good', 'great', 'great']",7,13,210,18344
130207,"['cold', 'cold', 'low', 'damn', 'cold', 'cold']",6,"['nice', 'good', 'well', 'free', 'nice', 'full']",6,12,68,6668
28201,[],0,"['good', 'good', 'great', 'good', 'perfect', 'great', 'good', 'fine', 'fine', 'quick', 'good', 'cool']",12,12,532,66049
149294,"['cold', 'wrong', 'cold', 'cold', 'cold']",5,"['sure', 'enough', 'well', 'particular', 'quick', 'quick', 'good']",7,12,299,30290
142948,"['faux', 'NOT_good']",2,"['nice', 'good', 'better', 'good', 'good', 'good', 'great', 'perfect', 'good', 'good']",10,12,78,9509
144477,"['small', 'cold', 'cold', 'cold']",4,"['sweet', 'great', 'nice', 'great', 'good', 'great', 'cool', 'great']",8,12,397,36123
147542,['sour'],1,"['great', 'fun', 'great', 'fine', 'great', 'stellar', 'perfect', 'best', 'best', 'best', 'good']",11,12,93,10565
162510,"['low', 'usual']",2,"['good', 'good', 'good', 'cheap', 'free', 'cheap', 'serious', 'cheap', 'nice', 'cheap']",10,12,127,12069
63116,"['cold', 'cold', 'cold']",3,"['nice', 'cheap', 'great', 'good', 'good', 'great', 'great', 'good', 'great']",9,12,467,54042
142203,"['flat', 'cold']",2,"['good', 'special', 'well', 'great', 'great', 'super', 'quick', 'special', 'decent', 'good']",10,12,183,16231
132191,"['flat', 'cold', 'cold']",3,"['enough', 'cheap', 'special', 'good', 'best', 'standard', 'free', 'best']",8,11,2801,254148
47971,['cold'],1,"['good', 'better', 'full', 'sure', 'good', 'great', 'decent', 'good', 'good', 'best']",10,11,1738,266875
23608,"['cold', 'cold', 'stiff']",3,"['super', 'cheap', 'nice', 'perfect', 'good', 'cheap', 'cheap', 'cheap']",8,11,62,5917
143487,['cold'],1,"['great', 'particular', 'special', 'special', 'good', 'cheap', 'standard', 'well', 'best']",9,10,1713,141969
70871,['cold'],1,"['cheap', 'special', 'perfect', 'cheap', 'good', 'cheap', 'special', 'cheap', 'cheap']",9,10,75,7180
73833,"['cold', 'cold']",2,"['free', 'good', 'good', 'good', 'great', 'fresh', 'huge', 'fine']",8,10,122,10511
14198,['cold'],1,"['well', 'great', 'good', 'decent', 'good', 'good', 'good', 'cheap', 'well']",9,10,203,22596
115342,"['cold', 'cold', 'cold', 'cold']",4,"['decent', 'good', 'good', 'super', 'good', 'special']",6,10,288,30356
124334,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['great', 'full', 'good', 'nice', 'best']",5,10,1285,116582
97922,"['cold', 'cold']",2,"['great', 'umami', 'good', 'best', 'great', 'umami', 'umami', 'full']",8,10,2042,382586
64473,['usual'],1,"['huge', 'decent', 'huge', 'cheap', 'full', 'good', 'free', 'free', 'free']",9,10,121,16698
15182,"['small', 'cold']",2,"['cool', 'great', 'free', 'decent', 'great', 'good', 'free', 'nice']",8,10,641,66006
50577,['small'],1,"['great', 'great', 'fine', 'nice', 'better', 'great', 'good', 'great', 'well']",9,10,338,42540
172014,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['great', 'good', 'great', 'huge']",4,9,60,5106
98727,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['fresh', 'good', 'special', 'cheap']",4,9,57,5662
92857,"['cold', 'pricey']",2,"['best', 'great', 'special', 'good', 'good', 'good', 'huge']",7,9,104,11474
100502,"['cold', 'cold', 'cold']",3,"['descent', 'nice', 'worth', 'well', 'free', 'cool']",6,9,209,17650
146945,"['cold', 'wrong']",2,"['free', 'warm', 'epic', 'full', 'full', 'cheap', 'free']",7,9,328,34220
142499,"['cold', 'cold']",2,"['sure', 'full', 'great', 'good', 'special', 'good', 'good']",7,9,137,12776
38856,"['cold', 'cold', 'cold', 'cold']",4,"['super', 'well', 'well', 'great', 'well']",5,9,314,32538
23777,"['cold', 'small', 'flat', 'flat', 'cold']",5,"['good', 'top', 'super', 'full']",4,9,892,87901
140418,"['cold', 'cold']",2,"['special', 'special', 'special', 'good', 'great', 'special', 'great']",7,9,273,24648
113803,[],0,"['well', 'best', 'cheap', 'free', 'well', 'worth', 'special', 'quick', 'serious']",9,9,370,22235
189661,"['cold', 'cold', 'bad']",3,"['decent', 'good', 'nice', 'well', 'nice', 'well']",6,9,178,23088
66961,"['usual', 'small', 'cold']",3,"['sure', 'special', 'good', 'decent', 'good', 'great']",6,9,135,12295
178101,"['cold', 'cold', 'small']",3,"['well', 'fresh', 'good', 'good', 'good', 'cheap']",6,9,2343,422223
71568,"['cold', 'cold', 'cold', 'cold']",4,"['well', 'good', 'good', 'quick']",4,8,684,78793
152071,"['cold', 'flat', 'flat', 'cold', 'cold', 'cold']",6,"['great', 'fresh']",2,8,568,50329
154662,['cold'],1,"['good', 'good', 'great', 'decent', 'good', 'good', 'good']",7,8,58,4131
184144,"['cold', 'cold', 'cold', 'cold']",4,"['nice', 'good', 'great', 'warm']",4,8,66,7387
13082,"['low', 'cold', 'cold', 'NOT_good', 'cold']",5,"['fresh', 'great', 'decent']",3,8,126,11811
83646,[],0,"['great', 'vast', 'great', 'great', 'best', 'free', 'free', 'rare']",8,8,25,2180
43624,"['cold', 'cold']",2,"['good', 'good', 'great', 'perfect', 'nice', 'special']",6,8,64,5023
70910,[],0,"['good', 'great', 'good', 'good', 'good', 'great', 'good', 'perfect']",8,8,124,11594
11238,['NOT_sweet'],1,"['great', 'well', 'best', 'great', 'rare', 'good', 'nice']",7,8,488,67098
71582,['cold'],1,"['free', 'free', 'special', 'warm', 'free', 'free', 'well']",7,8,117,8587
30814,"['pricey', 'cold', 'cold']",3,"['nice', 'great', 'good', 'good', 'good']",5,8,494,53857
121594,"['flat', 'cold']",2,"['cool', 'cheap', 'great', 'fair', 'perfect', 'perfect']",6,8,78,5907
161785,['cold'],1,"['nice', 'cool', 'full', 'best', 'perfect', 'great', 'special']",7,8,66,6739
70447,"['cold', 'cold', 'cold']",3,"['great', 'better', 'super', 'cheap', 'special']",5,8,246,21521
177812,"['cold', 'cold', 'cold', 'wrong']",4,"['great', 'top', 'huge']",3,7,476,48043
145449,"['cold', 'cold', 'stale']",3,"['good', 'great', 'special', 'quick']",4,7,171,13394
15010,"['usual', 'cold', 'cold', 'cold', 'cold']",5,"['free', 'cheap']",2,7,105,10553
183862,['cold'],1,"['good', 'quick', 'good', 'great', 'free', 'great']",6,7,369,57460
143977,"['cold', 'cold', 'cold']",3,"['special', 'standard', 'good', 'decent']",4,7,151,15069
65124,['cold'],1,"['free', 'free', 'free', 'great', 'free', 'free']",6,7,539,41502
41906,['NOT_well'],1,"['well', 'great', 'special', 'free', 'good', 'warm']",6,7,1584,203870
5897,"['small', 'cold']",2,"['full', 'nice', 'standard', 'perfect', 'best']",5,7,935,98676
62279,"['cold', 'cold', 'cold', 'cold', 'cold']",5,"['great', 'special']",2,7,140,13236
125688,[],0,"['free', 'free', 'free', 'free', 'free', 'free', 'free']",7,7,32,5826
75249,"['cold', 'cold', 'bad']",3,"['best', 'fine', 'full', 'good']",4,7,2518,407657
118913,['unreal'],1,"['special', 'great', 'great', 'good', 'sweet', 'good']",6,7,468,61838
13178,[],0,"['good', 'loyal', 'nice', 'decent', 'top', 'decent', 'top']",7,7,1228,132129
101640,['cold'],1,"['special', 'free', 'free', 'free', 'great', 'free']",6,7,166,12184
47521,"['cold', 'cold']",2,"['serious', 'serious', 'good', 'decent']",4,6,87,7965
69973,['cold'],1,"['well', 'cool', 'great', 'good', 'decent']",5,6,61,6058
130280,"['cold', 'cold']",2,"['cheap', 'great', 'free', 'good']",4,6,52,5591
61546,"['cold', 'cold']",2,"['good', 'cool', 'scrumptious', 'great']",4,6,222,21134
35816,"['cold', 'cold']",2,"['better', 'fine', 'huge', 'huge']",4,6,36,3214
189495,"['cold', 'cold', 'cold', 'smaller']",4,"['cool', 'cheap']",2,6,16,1777
172009,"['old', 'cold']",2,"['serious', 'nice', 'decent', 'cool']",4,6,2366,217057
150880,['cold'],1,"['cheap', 'well', 'great', 'nice', 'warm']",5,6,857,85029
1611,['usual'],1,"['nice', 'good', 'good', 'superb', 'great']",5,6,717,99142
131207,"['old', 'cold', 'cold']",3,"['quick', 'good', 'well']",3,6,1581,173359
41561,[],0,"['special', 'great', 'free', 'good', 'fair', 'worth']",6,6,1623,224236
181051,['cold'],1,"['good', 'good', 'great', 'perfect', 'good']",5,6,61,5976
152436,['cold'],1,"['good', 'great', 'great', 'best', 'great']",5,6,354,34804
133155,[],0,"['special', 'well', 'cool', 'free', 'decent', 'well']",6,6,31,4783
28836,['cold'],1,"['endless', 'great', 'free', 'free', 'great']",5,6,89,6779
182111,"['bitter', 'bitter']",2,"['decent', 'special', 'well', 'well']",4,6,209,21977
26003,[],0,"['great', 'cheap', 'well', 'cheap', 'well', 'good']",6,6,107,15457
169906,['piss'],1,"['free', 'free', 'free', 'well', 'free']",5,6,554,78839
68526,['cold'],1,"['great', 'fresh', 'great', 'great', 'delish']",5,6,130,10784
71442,[],0,"['great', 'full', 'great', 'great', 'good', 'good']",6,6,166,25137
21037,"['cold', 'steep', 'cold']",3,"['warm', 'good', 'quick']",3,6,386,40162
91876,[],0,"['cool', 'great', 'good', 'good', 'clean', 'good']",6,6,250,31688
16914,['cold'],1,"['great', 'enough', 'sure', 'fresh', 'super']",5,6,271,21771
185906,"['cold', 'cold', 'NOT_sure']",3,"['good', 'good', 'decent']",3,6,47,4647
30210,['cold'],1,"['good', 'quick', 'nice', 'decent']",4,5,53,5088
94222,['cold'],1,"['quick', 'good', 'huge', 'strong']",4,5,109,8581
86990,"['cold', 'cold']",2,"['cheep', 'good', 'good']",3,5,80,8412
160618,[],0,"['cheap', 'cheap', 'decent', 'cheap', 'great']",5,5,129,13020
63438,['cold'],1,"['good', 'quick', 'super', 'super']",4,5,50,4098
111435,['NOT_great'],1,"['sweet', 'good', 'cheap', 'great']",4,5,78,8980
110672,[],0,"['cheap', 'cheap', 'great', 'special', 'cheap']",5,5,164,17098
134504,[],0,"['fresh', 'good', 'good', 'good', 'fair']",5,5,267,37349
109073,['cold'],1,"['nice', 'free', 'free', 'free']",4,5,68,6371
119048,"['cold', 'cold']",2,"['cheap', 'well', 'good']",3,5,546,52040
8007,[],0,"['better', 'rich', 'great', 'nice', 'nice']",5,5,239,30659
84320,"['cold', 'cold']",2,"['enough', 'good', 'cheap']",3,5,132,12618
93655,['usual'],1,"['special', 'good', 'great', 'special']",4,5,96,8449
20246,"['cold', 'cold', 'cold', 'cold']",4,['nice'],1,5,12,1131
136406,['weird'],1,"['good', 'great', 'great', 'thick']",4,5,158,16169
40415,[],0,"['good', 'enough', 'great', 'great', 'decent']",5,5,89,7192
74620,['cold'],1,"['cheap', 'cheap', 'decent', 'special']",4,5,198,18141
190844,['cold'],1,"['great', 'free', 'special', 'free']",4,5,559,53430
165243,['stale'],1,"['decent', 'good', 'proper', 'great']",4,5,44,4120
182306,['cold'],1,"['quick', 'good', 'well', 'good']",4,5,249,28382
148573,"['generic', 'cold', 'small']",3,"['cheap', 'cheap']",2,5,148,16354
51370,[],0,"['great', 'cheap', 'quick', 'good', 'special']",5,5,112,11454
161717,"['pedestrian', 'cold', 'cold', 'cold']",4,['good'],1,5,157,13405
133837,['sour'],1,"['nice', 'great', 'good', 'good']",4,5,199,27514
53266,"['flat', 'small', 'cold']",3,"['free', 'good']",2,5,107,12663
177237,['cold'],1,"['good', 'great', 'fair', 'decent']",4,5,76,7653
20710,['cold'],1,"['good', 'perfect', 'well', 'great']",4,5,608,79858
97666,[],0,"['coolest', 'delish', 'good', 'nice', 'best']",5,5,105,19069
89953,['NOT_cheap'],1,"['special', 'great', 'quick', 'free']",4,5,984,124464
61604,"['flat', 'rude', 'damn']",3,"['fair', 'free']",2,5,587,93899
95975,[],0,"['nice', 'premium', 'well', 'premium', 'premium']",5,5,528,54452
15635,"['cold', 'cold']",2,"['good', 'best', 'good']",3,5,53,3447
37014,"['limitless', 'limitless']",2,"['clean', 'good', 'full']",3,5,349,43105
166014,['old'],1,"['good', 'cool', 'great', 'top']",4,5,1086,144201
95947,"['cold', 'wrong']",2,"['fine', 'giant', 'great']",3,5,223,19773
178623,['cold'],1,"['great', 'cool', 'clean', 'special']",4,5,217,19252
162989,[],0,"['cheap', 'well', 'well', 'good', 'good']",5,5,174,21782
149467,['wrong'],1,"['better', 'better', 'huge', 'great']",4,5,82,6459
192152,[],0,"['decent', 'free', 'good', 'good', 'good']",5,5,958,116694
156267,['NOT_worth'],1,"['cheap', 'good', 'cheap', 'free']",4,5,313,33713
189244,['cold'],1,"['great', 'free', 'great', 'special']",4,5,66,6632
135421,"['cold', 'cold']",2,"['great', 'better', 'good']",3,5,288,21379
42989,['pricey'],1,"['well', 'serious', 'free', 'fav']",4,5,256,28831
97837,['small'],1,"['decent', 'nice', 'great', 'good']",4,5,608,69491
45451,['cold'],1,"['good', 'good', 'good', 'good']",4,5,27,3725
121252,['cold'],1,"['great', 'good', 'good', 'good']",4,5,82,6998
127304,['usual'],1,"['good', 'good', 'free', 'smooth']",4,5,169,14498
129138,"['small', 'pricey']",2,"['real', 'free', 'free']",3,5,423,45284
76471,['cold'],1,"['great', 'best', 'great', 'decent']",4,5,903,141521
91507,['bad'],1,"['real', 'good', 'enough', 'well']",4,5,54,8796
122965,"['cold', 'cold']",2,"['cheap', 'well']",2,4,36,2095
179903,['cold'],1,"['enough', 'free', 'free']",3,4,602,61979
144103,[],0,"['best', 'great', 'full', 'full']",4,4,2564,435312
29390,[],0,"['special', 'nice', 'special', 'special']",4,4,212,25368
153559,[],0,"['special', 'great', 'special', 'special']",4,4,193,16526
174490,"['cold', 'cold']",2,"['good', 'special']",2,4,7,531
137119,['bad'],1,"['fun', 'special', 'top']",3,4,55,7020
143659,[],0,"['well', 'well', 'well', 'well']",4,4,542,74879
16258,"['NOT_enough', 'cold']",2,"['good', 'great']",2,4,71,4957
188745,['NOT_cool'],1,"['better', 'decent', 'well']",3,4,10,896
48472,"['cold', 'cold']",2,"['better', 'special']",2,4,266,27808
156786,"['cold', 'cold', 'cold']",3,['great'],1,4,718,66509
22985,"['cold', 'flat']",2,"['free', 'cheap']",2,4,174,17781
87020,"['lame', 'small', 'poor']",3,['cheap'],1,4,153,18303
37740,[],0,"['fine', 'good', 'nice', 'cool']",4,4,257,32363
